user,rec,score
219,1141,5.126433849334717
219,112,5.051524639129639
219,1496,4.966150283813477
219,301,4.962738513946533
219,186,4.948160171508789
219,509,4.942570686340332
219,789,4.929685115814209
219,748,4.921097278594971
219,1351,4.920896053314209
219,1181,4.888717174530029
219,358,4.8882575035095215
219,118,4.87753963470459
219,1330,4.85330057144165
219,640,4.827868938446045
220,1182,5.378827095031738
220,1156,5.030277729034424
220,1207,4.833991527557373
220,400,4.827361106872559
220,832,4.7983174324035645
220,725,4.7320075035095215
220,311,4.724295616149902
220,1299,4.687112331390381
220,1252,4.634767055511475
220,378,4.569274425506592
220,392,4.565495491027832
220,1033,4.56304407119751
220,651,4.560795783996582
220,1090,4.555421829223633
220,831,4.543487071990967
220,933,4.538784027099609
220,1409,4.500674247741699
220,1010,4.494836330413818
220,683,4.481869220733643
220,895,4.473202705383301
221,478,5.23795747756958
221,1252,5.2312822341918945
221,526,5.207059860229492
221,390,5.173224925994873
221,601,5.101124286651611
221,177,5.095035076141357
221,605,5.085747241973877
221,464,5.077730655670166
221,1485,4.998353481292725
221,505,4.95674467086792
221,508,4.892998218536377
221,472,4.867447376251221
221,609,4.8440327644348145
221,133,4.837996959686279
221,314,4.836451530456543
221,184,4.83283805847168
221,480,4.830367088317871
221,1330,4.829322338104248
221,1220,4.817458629608154
221,511,4.799679756164551
222,1430,5.391186237335205
222,1485,5.168986797332764
222,55,5.12402868270874
222,831,5.029035568237305
222,314,4.94330358505249
222,1330,4.896557331085205
222,1089,4.765326023101807
222,126,4.76204776763916
222,517,4.729467868804932
222,390,4.7227463722229
222,1055,4.7196855545043945
222,1333,4.7145185470581055
222,639,4.70698356628418
222,1261,4.693550109863281
222,601,4.6927809715271
222,406,4.688562870025635
222,749,4.669548511505127
222,691,4.6691999435424805
222,1288,4.655041217803955
222,895,4.636830806732178
223,498,5.2423930168151855
223,494,5.227220058441162
223,1430,5.181797981262207
223,1582,5.168610095977783
223,8,5.028684616088867
223,937,5.014706134796143
223,952,4.992372035980225
223,531,4.986975193023682
223,1141,4.9744110107421875
223,891,4.957390308380127
223,376,4.8594069480896
223,99,4.8355865478515625
223,1255,4.821017742156982
223,18,4.814132213592529
223,949,4.805248737335205
223,884,4.802575588226318
223,489,4.779266834259033
223,1292,4.778451919555664
223,954,4.778218746185303
223,863,4.776253700256348
224,303,6.573939800262451
224,536,6.5346293449401855
224,683,6.52924108505249
224,514,6.519373893737793
224,539,6.383832931518555
224,891,6.381933212280273
224,831,6.370938777923584
224,8,6.345504283905029
224,235,6.300307750701904
224,973,6.277527809143066
224,899,6.263929843902588
224,328,6.1767048835754395
224,250,6.134192943572998
224,1126,6.116957187652588
224,225,6.079776287078857
224,949,6.076629161834717
224,1204,6.015609264373779
224,1255,5.989657878875732
224,1246,5.986130237579346
224,1154,5.982802867889404
225,831,5.995555400848389
225,1430,5.694501876831055
225,774,5.666872501373291
225,250,5.570159435272217
225,1299,5.550832748413086
225,56,5.523214817047119
225,1288,5.510873794555664
225,514,5.499972343444824
225,1118,5.449908256530762
225,1182,5.445466041564941
225,456,5.399261474609375
225,536,5.395388603210449
225,1156,5.376950740814209
225,539,5.332716941833496
225,722,5.322744846343994
225,937,5.305627346038818
225,346,5.256822109222412
225,1057,5.2418012619018555
225,1255,5.233697891235352
225,320,5.2321648597717285
226,49,5.847297191619873
226,171,5.820044994354248
226,949,5.652153968811035
226,831,5.636046409606934
226,168,5.635883808135986
226,250,5.572348117828369
226,180,5.451290607452393
226,113,5.441861629486084
226,1264,5.375940322875977
226,476,5.321316242218018
226,891,5.253551959991455
226,311,5.190954685211182
226,173,5.178499698638916
226,189,5.164285182952881
226,610,5.158174991607666
226,15,5.126611232757568
226,165,5.119660377502441
226,1430,5.117457389831543
226,114,5.098958969116211
226,257,5.09264612197876
227,541,5.50219202041626
227,55,5.121861457824707
227,170,5.025485515594482
227,126,4.990381717681885
227,509,4.966728210449219
227,749,4.950163841247559
227,655,4.942845821380615
227,283,4.761826515197754
227,186,4.756913661956787
227,113,4.756035327911377
227,521,4.740929126739502
227,1129,4.724131107330322
227,612,4.684319019317627
227,135,4.647258758544922
227,496,4.642074108123779
227,190,4.628040790557861
227,250,4.586165904998779
227,1106,4.570075511932373
227,487,4.5689520835876465
227,481,4.563148021697998
228,1430,5.224102020263672
228,1441,5.0630364418029785
228,1485,4.8321146965026855
228,425,4.805522918701172
228,63,4.7882232666015625
228,655,4.783183574676514
228,190,4.762399673461914
228,295,4.714595794677734
228,270,4.707342624664307
228,11,4.706838130950928
228,1075,4.705924034118652
228,492,4.702281475067139
228,863,4.679877758026123
228,659,4.672609806060791
228,128,4.661375522613525
228,957,4.623348712921143
228,55,4.603119850158691
228,482,4.6011128425598145
228,1156,4.5858154296875
228,315,4.575576305389404
229,201,4.936553478240967
229,1582,4.896890640258789
229,1181,4.831253528594971
229,1410,4.7330756187438965
229,268,4.546480655670166
229,88,4.5421061515808105
229,482,4.525254726409912
229,189,4.44969367980957
229,1205,4.415823459625244
229,337,4.404479026794434
229,646,4.3882527351379395
229,65,4.332094669342041
229,270,4.3037848472595215
229,27,4.303180694580078
229,342,4.257469654083252
229,913,4.257202625274658
229,658,4.239504337310791
229,72,4.227302074432373
229,313,4.222986221313477
229,517,4.222414493560791
230,494,5.395071029663086
230,114,5.336323261260986
230,518,5.1451640129089355
230,1182,5.13711404800415
230,63,5.13257360458374
230,1010,5.112353324890137
230,168,5.085301876068115
230,314,5.06443977355957
230,126,5.047214031219482
230,476,5.024791240692139
230,937,5.01293420791626
230,392,5.003195285797119
230,97,4.971229076385498
230,128,4.919506549835205
230,1430,4.902971267700195
230,11,4.897454261779785
230,278,4.89460563659668
230,401,4.891982555389404
230,1156,4.88367223739624
230,165,4.869958877563477
231,509,5.338491916656494
231,168,5.285097599029541
231,198,5.14206075668335
231,223,5.127533435821533
231,204,5.078429698944092
231,113,5.0692009925842285
231,99,4.9286088943481445
231,190,4.91823148727417
231,518,4.916079521179199
231,316,4.898812294006348
231,270,4.86837100982666
231,1351,4.8445658683776855
231,63,4.839478492736816
231,193,4.812736988067627
231,1582,4.810189723968506
231,659,4.809935569763184
231,222,4.808511734008789
231,748,4.80503511428833
231,528,4.786830425262451
231,481,4.774036884307861
232,126,5.425119400024414
232,509,5.419723033905029
232,314,5.240220546722412
232,186,5.191649913787842
232,521,5.17820930480957
232,176,5.164723873138428
232,1129,5.158868789672852
232,204,5.1259026527404785
232,355,5.06512451171875
232,954,5.039276123046875
232,281,5.035591125488281
232,518,5.0268120765686035
232,1139,5.000175952911377
232,655,4.956918239593506
232,1430,4.9261603355407715
232,517,4.906739711761475
232,184,4.89965295791626
232,191,4.897399425506592
232,937,4.885465621948242
232,227,4.884077548980713
233,1010,4.8562164306640625
233,311,4.850953102111816
233,1156,4.734161853790283
233,250,4.648575782775879
233,514,4.59459114074707
233,392,4.541187763214111
233,1090,4.539588928222656
233,749,4.516087532043457
233,188,4.445777416229248
233,590,4.400412559509277
233,832,4.390420436859131
233,114,4.362931251525879
233,308,4.346550941467285
233,168,4.332006931304932
233,270,4.3166422843933105
233,831,4.31647253036499
233,1226,4.302945613861084
233,485,4.267988681793213
233,223,4.2102532386779785
233,882,4.190603733062744
234,937,6.276919364929199
234,281,6.086878776550293
234,1207,5.932070255279541
234,378,5.897034168243408
234,945,5.877041816711426
234,498,5.852734088897705
234,736,5.832650184631348
234,954,5.82427453994751
234,125,5.76718282699585
234,725,5.765827655792236
234,285,5.75011682510376
234,1554,5.749736309051514
234,1452,5.721476078033447
234,894,5.712230205535889
234,505,5.629251480102539
234,719,5.62686824798584
234,494,5.599506855010986
234,268,5.584298610687256
234,714,5.582954406738281
234,1255,5.58113956451416
235,1010,5.342990875244141
235,1226,5.157569408416748
235,252,5.023141384124756
235,644,4.9204888343811035
235,914,4.83441686630249
235,188,4.830514430999756
235,250,4.824625492095947
235,996,4.822323322296143
235,342,4.793629169464111
235,1290,4.7738494873046875
235,908,4.66847038269043
235,611,4.652894496917725
235,848,4.617213249206543
235,528,4.530929088592529
235,514,4.522180557250977
235,388,4.506383895874023
235,882,4.491504192352295
235,491,4.486762523651123
235,432,4.45624303817749
235,1581,4.416833400726318
236,308,5.605957508087158
236,832,5.573977947235107
236,188,5.400604724884033
236,734,5.349466800689697
236,1090,5.342428684234619
236,590,5.3191447257995605
236,1373,5.271402359008789
236,277,5.26430082321167
236,376,5.254158973693848
236,1263,5.236912727355957
236,63,5.235548496246338
236,695,5.190600872039795
236,5,5.187286853790283
236,223,5.180153846740723
236,132,5.17348575592041
236,225,5.1674885749816895
236,586,5.162124156951904
236,748,5.142283916473389
236,698,5.12107515335083
236,311,5.119112491607666
237,1255,6.111774444580078
237,498,5.947000503540039
237,1012,5.906216621398926
237,1118,5.7720537185668945
237,698,5.689155578613281
237,1582,5.649261951446533
237,146,5.600645065307617
237,1076,5.505405902862549
237,1444,5.474930286407471
237,198,5.4609761238098145
237,45,5.439986705780029
237,1005,5.3853278160095215
237,695,5.374627590179443
237,281,5.332090854644775
237,518,5.3273186683654785
237,1297,5.296203136444092
237,945,5.292090892791748
237,1141,5.282160758972168
237,268,5.272141456604004
237,612,5.25762939453125
238,344,5.071549892425537
238,274,5.050200939178467
238,949,4.970173358917236
238,899,4.965270519256592
238,318,4.889656066894531
238,1288,4.8464579582214355
238,1057,4.807556629180908
238,807,4.794133186340332
238,694,4.675593852996826
238,1181,4.561525821685791
238,342,4.54788875579834
238,305,4.541806221008301
238,741,4.51133394241333
238,587,4.493811130523682
238,610,4.489686012268066
238,612,4.476402282714844
238,726,4.458332061767578
238,1254,4.457665920257568
238,510,4.455223560333252
238,1430,4.44310188293457
239,1430,5.497028827667236
239,541,5.117605686187744
239,1330,4.998708724975586
239,831,4.906338691711426
239,749,4.906003475189209
239,949,4.834240436553955
239,1333,4.820359706878662
239,1089,4.7871856689453125
239,1288,4.7611260414123535
239,63,4.705634593963623
239,331,4.693454265594482
239,690,4.663318157196045
239,476,4.605843544006348
239,939,4.594942569732666
239,882,4.561771392822266
239,849,4.507678031921387
239,774,4.503528594970703
239,1485,4.499436378479004
239,58,4.491308212280273
239,222,4.47559928894043
240,318,5.753945350646973
240,314,5.623501300811768
240,1010,5.091030597686768
240,517,5.090865612030029
240,197,4.921684741973877
240,425,4.915004253387451
240,893,4.886120319366455
240,486,4.7549309730529785
240,526,4.74406623840332
240,432,4.684491157531738
240,1330,4.675325870513916
240,127,4.670578479766846
240,177,4.665185451507568
240,313,4.613795280456543
240,406,4.612745761871338
240,309,4.609592914581299
240,951,4.594614505767822
240,490,4.557505130767822
240,464,4.516704082489014
240,742,4.5105977058410645
241,748,5.17168664932251
241,1010,5.15596342086792
241,168,5.046438217163086
241,831,5.026578903198242
241,611,4.98379373550415
241,188,4.9311442375183105
241,223,4.916004657745361
241,113,4.805739879608154
241,741,4.764160633087158
241,1226,4.764036655426025
241,171,4.733913898468018
241,169,4.720248699188232
241,1254,4.7188544273376465
241,1351,4.687323093414307
241,949,4.681358814239502
241,476,4.653750419616699
241,1430,4.63586950302124
241,809,4.614576816558838
241,477,4.6005425453186035
241,496,4.592850208282471
242,13,5.645204067230225
242,1352,5.621609687805176
242,914,5.482344150543213
242,1012,5.398393154144287
242,318,5.259316921234131
242,478,5.242933750152588
242,390,5.18600606918335
242,198,5.15916633605957
242,505,5.138266086578369
242,480,5.1247944831848145
242,136,5.124760150909424
242,601,5.106099605560303
242,11,5.082940101623535
242,645,5.07834005355835
242,502,5.053709030151367
242,252,5.046667575836182
242,241,5.020316123962402
242,848,5.0188398361206055
242,130,5.011977195739746
242,1181,4.97852087020874
243,831,5.180108547210693
243,250,4.991306781768799
243,536,4.938952445983887
243,514,4.9236955642700195
243,303,4.917934417724609
243,539,4.9155049324035645
243,741,4.680285930633545
243,346,4.677968502044678
243,899,4.668253421783447
243,749,4.642486095428467
243,235,4.609377384185791
243,906,4.608038425445557
243,56,4.562868595123291
243,1299,4.5351481437683105
243,456,4.493244647979736
243,1057,4.474717140197754
243,388,4.439463138580322
243,1010,4.435917854309082
243,1204,4.39420747756958
243,772,4.382405757904053
244,1012,6.319112300872803
244,498,6.2410664558410645
244,1582,6.189690113067627
244,7,6.038478374481201
244,1255,5.891299247741699
244,1292,5.873356342315674
244,695,5.846445560455322
244,1092,5.822733402252197
244,146,5.76499605178833
244,222,5.730693817138672
244,1141,5.71980619430542
244,268,5.707921504974365
244,937,5.695993900299072
244,999,5.685993671417236
244,1118,5.6820244789123535
244,802,5.631609916687012
244,1066,5.6105427742004395
244,1030,5.571427345275879
244,644,5.567446708679199
244,659,5.567246913909912
245,1182,5.461771011352539
245,1156,5.226084232330322
245,1090,5.190601825714111
245,1409,5.1580586433410645
245,1252,5.144262313842773
245,937,5.1145195960998535
245,331,5.08368444442749
245,1207,5.072331428527832
245,124,5.009914875030518
245,314,4.978139877319336
245,1430,4.969566822052002
245,281,4.9607768058776855
245,1049,4.934982776641846
245,1248,4.934654235839844
245,651,4.9332356452941895
245,1010,4.9114861488342285
245,1220,4.899686813354492
245,154,4.8976359367370605
245,392,4.894792079925537
245,683,4.893524646759033
246,188,5.524150371551514
246,1226,5.397416591644287
246,461,5.333187103271484
246,1252,5.332967281341553
246,250,5.326999187469482
246,831,5.305008411407471
246,1010,5.163999080657959
246,741,5.1380791664123535
246,748,5.1139092445373535
246,908,5.109216213226318
246,8,5.102974891662598
246,1220,5.091580867767334
246,850,5.0791707038879395
246,536,5.068843841552734
246,731,5.048262119293213
246,683,5.034994602203369
246,514,5.018352031707764
246,860,4.976845741271973
246,882,4.974332332611084
246,303,4.97239351272583
247,1430,5.059460163116455
247,63,5.028080940246582
247,21,5.026209831237793
247,311,4.995947360992432
247,114,4.972823143005371
247,126,4.972731590270996
247,509,4.967337131500244
247,314,4.922915458679199
247,1485,4.908540725708008
247,1139,4.8705058097839355
247,171,4.845474720001221
247,135,4.799105644226074
247,316,4.788015365600586
247,128,4.741610050201416
247,186,4.73926305770874
247,189,4.73681116104126
247,97,4.7285943031311035
247,176,4.712337017059326
247,49,4.709853649139404
247,264,4.707395076751709
248,528,6.076476097106934
248,63,5.915677070617676
248,491,5.727604866027832
248,425,5.613847255706787
248,1117,5.583342552185059
248,602,5.560122966766357
248,517,5.469491004943848
248,1010,5.451984882354736
248,541,5.42185640335083
248,113,5.39093542098999
248,188,5.256462574005127
248,170,5.220447540283203
248,283,5.219364643096924
248,313,5.156311511993408
248,168,5.154947757720947
248,911,5.1327595710754395
248,655,5.1195149421691895
248,355,5.1086745262146
248,749,5.085000991821289
248,646,5.073892593383789
249,831,5.169469833374023
249,1156,5.128574371337891
249,1010,5.063293933868408
249,250,5.005826473236084
249,1182,4.886420726776123
249,49,4.855149269104004
249,392,4.837401866912842
249,21,4.797317028045654
249,1252,4.783217430114746
249,114,4.782565593719482
249,173,4.739059925079346
249,900,4.7153825759887695
249,494,4.711021900177002
249,741,4.679840087890625
249,316,4.677927494049072
249,171,4.658172607421875
249,689,4.6505961418151855
249,168,4.638398170471191
249,63,4.617956638336182
249,81,4.59628438949585
250,1430,5.569498538970947
250,494,5.413811683654785
250,311,5.075603008270264
250,1441,4.9840006828308105
250,749,4.964913845062256
250,222,4.935968399047852
250,959,4.902365684509277
250,55,4.8988823890686035
250,509,4.89745569229126
250,655,4.867766857147217
250,1156,4.861765384674072
250,949,4.84631872177124
250,59,4.82321310043335
250,7,4.821375370025635
250,831,4.790687084197998
250,270,4.775841236114502
250,937,4.773482799530029
250,388,4.762277126312256
250,250,4.760073184967041
250,114,4.746034145355225
251,937,5.648817539215088
251,201,5.18436336517334
251,494,5.009859085083008
251,65,4.9461283683776855
251,498,4.923130989074707
251,221,4.915113925933838
251,135,4.90307092666626
251,81,4.740396022796631
251,1032,4.7273993492126465
251,281,4.642192363739014
251,1430,4.632379531860352
251,222,4.544199466705322
251,114,4.434492111206055
251,21,4.417769908905029
251,27,4.385005474090576
251,171,4.3766021728515625
251,1011,4.351827621459961
251,939,4.335771560668945
251,173,4.322519779205322
251,1092,4.3190717697143555
252,748,4.39267110824585
252,274,4.391592025756836
252,1430,4.318631172180176
252,832,4.281442165374756
252,1351,4.2625908851623535
252,831,4.262535572052002
252,1485,4.242688179016113
252,168,4.235711574554443
252,198,4.224940776824951
252,746,4.204503536224365
252,316,4.203948020935059
252,1288,4.182410717010498
252,8,4.167440891265869
252,223,4.167308330535889
252,311,4.119274139404297
252,1441,4.064288139343262
252,643,4.043455123901367
252,63,3.992621660232544
252,1582,3.981032133102417
252,250,3.976815938949585
253,1582,5.420666694641113
253,590,5.221078872680664
253,1444,5.214761257171631
253,695,5.179742813110352
253,498,5.122091293334961
253,1141,5.053567409515381
253,1012,4.990485191345215
253,1352,4.9789838790893555
253,1090,4.967312335968018
253,691,4.964507579803467
253,863,4.953477382659912
253,358,4.9505615234375
253,877,4.924499988555908
253,1292,4.9037184715271
253,7,4.885487079620361
253,531,4.882870197296143
253,619,4.863461971282959
253,489,4.85842227935791
253,281,4.851757526397705
253,1076,4.843225479125977
254,1010,5.892725944519043
254,250,5.883072853088379
254,766,5.53545618057251
254,1226,5.505878925323486
254,168,5.451510906219482
254,49,5.40472412109375
254,476,5.310176372528076
254,171,5.307174205780029
254,113,5.3021111488342285
254,882,5.255837440490723
254,172,5.226739406585693
254,188,5.171011924743652
254,316,5.13366174697876
254,165,5.050982475280762
254,173,4.995876312255859
254,831,4.92264986038208
254,527,4.877389430999756
254,164,4.875863075256348
254,63,4.845556735992432
254,485,4.842525005340576
255,482,5.242048740386963
255,646,5.218709468841553
255,477,5.206497669219971
255,425,5.152944087982178
255,88,5.082891464233398
255,1441,4.97564697265625
255,645,4.936044216156006
255,113,4.932117938995361
255,478,4.926836967468262
255,613,4.925029277801514
255,177,4.908498764038086
255,18,4.902833461761475
255,63,4.879409313201904
255,949,4.873861312866211
255,188,4.861731052398682
255,511,4.852874279022217
255,123,4.852006435394287
255,517,4.846060276031494
255,509,4.840228080749512
255,601,4.809587478637695
256,1444,5.176236629486084
256,198,5.113873481750488
256,1012,5.016727924346924
256,1141,5.004638195037842
256,1352,4.9006805419921875
256,863,4.875173568725586
256,358,4.872258186340332
256,1351,4.86809778213501
256,1292,4.854790687561035
256,133,4.801840305328369
256,1582,4.799130439758301
256,714,4.794400691986084
256,652,4.776443958282471
256,1255,4.773040294647217
256,1485,4.748676300048828
256,1330,4.720085620880127
256,7,4.696398735046387
256,1061,4.691217422485352
256,1496,4.6833415031433105
256,301,4.679928779602051
257,314,6.538866996765137
257,126,6.447517395019531
257,639,6.442989826202393
257,199,6.232738971710205
257,490,6.172688007354736
257,202,6.152466773986816
257,355,6.139098644256592
257,430,6.0413103103637695
257,295,6.037358283996582
257,176,6.008897304534912
257,517,6.006232261657715
257,1430,5.996688365936279
257,655,5.99217414855957
257,428,5.957061767578125
257,638,5.9546895027160645
257,63,5.934473037719727
257,502,5.909885883331299
257,1485,5.871750354766846
257,191,5.85283088684082
257,135,5.849587440490723
258,1430,6.008631229400635
258,1485,5.857713222503662
258,937,5.767511367797852
258,281,5.64255952835083
258,1330,5.5852837562561035
258,171,5.556304454803467
258,173,5.5085577964782715
258,126,5.450772762298584
258,49,5.42068338394165
258,1055,5.408411502838135
258,128,5.396435260772705
258,509,5.3875627517700195
258,125,5.379873752593994
258,1156,5.363544940948486
258,1118,5.352767467498779
258,639,5.351616859436035
258,268,5.347153186798096
258,954,5.341898441314697
258,601,5.325437545776367
258,133,5.319277286529541
259,1156,5.138835906982422
259,331,4.895044803619385
259,1182,4.890141010284424
259,1049,4.7009100914001465
259,392,4.6740546226501465
259,1090,4.663980960845947
259,937,4.6600518226623535
259,660,4.642699718475342
259,70,4.567924976348877
259,742,4.557090759277344
259,1010,4.550467014312744
259,522,4.517063617706299
259,1409,4.508914470672607
259,683,4.5041632652282715
259,1252,4.491929054260254
259,695,4.488497257232666
259,308,4.483059883117676
259,315,4.473215579986572
259,128,4.464539051055908
259,270,4.437656402587891
260,1351,5.497196674346924
260,1141,5.455544948577881
260,461,5.405888080596924
260,863,5.364328384399414
260,290,5.31526517868042
260,590,5.2552170753479
260,250,5.248345375061035
260,1282,5.235350608825684
260,514,5.211060047149658
260,522,5.2022576332092285
260,741,5.189548015594482
260,492,5.18278694152832
260,1441,5.1805524826049805
260,1292,5.174394130706787
260,1090,5.17361307144165
260,1011,5.1729207038879395
260,498,5.169807434082031
260,706,5.167604923248291
260,850,5.151872634887695
260,955,5.14422082901001
261,1156,5.3481879234313965
261,311,5.179447650909424
261,1430,5.053012847900391
261,114,5.00946569442749
261,63,4.947245121002197
261,392,4.883406162261963
261,1010,4.859043121337891
261,831,4.841273784637451
261,1485,4.839929580688477
261,1090,4.832873821258545
261,832,4.804687023162842
261,949,4.779364585876465
261,1441,4.7758917808532715
261,331,4.743010997772217
261,683,4.741806507110596
261,128,4.701357841491699
261,250,4.698307991027832
261,661,4.686127185821533
261,937,4.68401575088501
261,172,4.678493976593018
262,1430,4.80222225189209
262,1485,4.7776007652282715
262,1330,4.463149070739746
262,1352,4.41300106048584
262,863,4.377658843994141
262,358,4.3509955406188965
262,1055,4.333069324493408
262,1061,4.192962169647217
262,1012,4.178009510040283
262,1141,4.167767524719238
262,1444,4.10642671585083
262,789,4.093420028686523
262,957,4.082581043243408
262,1441,4.071139335632324
262,1333,4.069375038146973
262,406,4.017298221588135
262,1129,3.990081548690796
262,112,3.9805824756622314
262,1496,3.9592349529266357
262,503,3.9446842670440674
263,1430,6.577469348907471
263,55,6.293318271636963
263,1485,6.136474132537842
263,1330,6.079147815704346
263,937,6.07873010635376
263,736,5.963107585906982
263,1333,5.900799751281738
263,1288,5.838046073913574
263,126,5.7295355796813965
263,1055,5.687173843383789
263,939,5.675382614135742
263,949,5.654966831207275
263,639,5.630378246307373
263,954,5.620660305023193
263,281,5.61078405380249
263,601,5.6041998863220215
263,133,5.5980401039123535
263,511,5.5962371826171875
263,358,5.5949788093566895
263,479,5.569644451141357
264,1010,5.429966449737549
264,11,5.370876312255859
264,478,5.274040222167969
264,611,5.2174811363220215
264,502,5.156111717224121
264,472,5.09015417098999
264,1352,5.062587261199951
264,601,5.0271477699279785
264,527,4.975345611572266
264,184,4.938964366912842
264,1118,4.938375949859619
264,914,4.9301981925964355
264,526,4.91962194442749
264,318,4.9084906578063965
264,491,4.895083427429199
264,432,4.8861260414123535
264,296,4.8697381019592285
264,199,4.857476711273193
264,406,4.843760967254639
264,508,4.843160152435303
265,1430,5.196234226226807
265,498,5.020604610443115
265,1012,4.998880863189697
265,1485,4.870940208435059
265,774,4.8626484870910645
265,1330,4.697913646697998
265,1444,4.693588733673096
265,690,4.675808429718018
265,1076,4.6403937339782715
265,1582,4.553991794586182
265,281,4.498076438903809
265,1118,4.4965620040893555
265,126,4.4640021324157715
265,541,4.463284015655518
265,1255,4.460969924926758
265,135,4.449166774749756
265,268,4.4407148361206055
265,1055,4.421639919281006
265,1333,4.398373126983643
265,344,4.393786430358887
266,1441,5.411636829376221
266,1485,5.338059902191162
266,1330,5.1690287590026855
266,425,5.154123783111572
266,601,5.066472053527832
266,133,5.024811267852783
266,126,5.023861408233643
266,477,5.0232110023498535
266,1352,4.991628646850586
266,406,4.971758842468262
266,863,4.967123508453369
266,1430,4.962432384490967
266,482,4.949713706970215
266,928,4.946472644805908
266,652,4.914403438568115
266,134,4.88153600692749
266,496,4.851113796234131
266,135,4.844048500061035
266,179,4.842506408691406
266,494,4.8346076011657715
267,831,5.515909671783447
267,250,5.154200553894043
267,1156,5.14777946472168
267,536,4.95650053024292
267,949,4.914130210876465
267,1182,4.862491607666016
267,1057,4.848251819610596
267,741,4.843180179595947
267,832,4.842525959014893
267,311,4.7942118644714355
267,56,4.742367744445801
267,774,4.722767353057861
267,906,4.683497905731201
267,392,4.682997226715088
267,1090,4.672924995422363
267,1430,4.665307998657227
267,683,4.633206844329834
267,891,4.620047092437744
267,651,4.615520000457764
267,749,4.613719463348389
268,937,6.6883978843688965
268,201,6.209617614746094
268,1452,5.910879611968994
268,281,5.8922858238220215
268,895,5.831773281097412
268,736,5.789938449859619
268,751,5.739320278167725
268,1032,5.7146315574646
268,376,5.701194763183594
268,378,5.6731343269348145
268,21,5.6680779457092285
268,954,5.5697150230407715
268,65,5.523307800292969
268,278,5.4994635581970215
268,704,5.490876197814941
268,285,5.484448432922363
268,135,5.461539268493652
268,125,5.454532146453857
268,1207,5.444188594818115
268,777,5.389129638671875
269,1430,6.171253681182861
269,1485,6.020333766937256
269,1330,5.747905254364014
269,1055,5.571033000946045
269,509,5.515912055969238
269,639,5.514237880706787
269,954,5.504520416259766
269,133,5.481898784637451
269,511,5.480096340179443
269,358,5.478837490081787
269,479,5.453503608703613
269,863,5.41421365737915
269,1104,5.371896743774414
269,281,5.3330397605896
269,659,5.280155658721924
269,1333,5.278268337249756
269,521,5.274397373199463
269,957,5.271450996398926
269,1441,5.260009288787842
269,1129,5.255055904388428
270,891,5.910102367401123
270,645,5.8614115715026855
270,683,5.851089954376221
270,651,5.6854023933410645
270,654,5.684399604797363
270,254,5.65136194229126
270,47,5.616664409637451
270,648,5.583411693572998
270,842,5.54411506652832
270,643,5.522727012634277
270,6,5.519306659698486
270,391,5.512143611907959
270,1013,5.465291976928711
270,397,5.3935866355896
270,223,5.3857645988464355
270,674,5.374085903167725
270,464,5.342641353607178
270,1090,5.320144176483154
270,385,5.284792423248291
270,457,5.274529457092285
271,198,5.256799221038818
271,1430,5.0079026222229
271,1485,4.90415620803833
271,274,4.89672327041626
271,344,4.884512424468994
271,645,4.869181156158447
271,1330,4.745882987976074
271,714,4.727682590484619
271,473,4.709681987762451
271,1351,4.692161560058594
271,223,4.688467502593994
271,863,4.634842872619629
271,1352,4.631390571594238
271,13,4.62877082824707
271,850,4.619687557220459
271,1288,4.591285228729248
271,1061,4.579181671142578
271,241,4.57119607925415
271,47,4.564143180847168
271,691,4.55808162689209
272,1330,4.885812282562256
272,541,4.716655254364014
272,1352,4.465164661407471
272,1288,4.464476108551025
272,126,4.453315258026123
272,863,4.4396586418151855
272,358,4.432412624359131
272,198,4.403848171234131
272,1444,4.401187896728516
272,1333,4.368218898773193
272,133,4.366324424743652
272,639,4.3541579246521
272,849,4.333659648895264
272,848,4.310245990753174
272,645,4.3005547523498535
272,318,4.277533054351807
272,1180,4.273769855499268
272,1055,4.269903659820557
272,1130,4.26030158996582
272,338,4.258306503295898
273,1252,5.815748691558838
273,1220,5.574362277984619
273,1248,5.495337009429932
273,390,5.429018020629883
273,1010,5.354602336883545
273,683,5.343245983123779
273,1137,5.340281009674072
273,651,5.265380859375
273,731,5.211399555206299
273,1409,5.2019124031066895
273,14,5.20053243637085
273,1013,5.166192531585693
273,484,5.134142875671387
273,643,5.09736967086792
273,1156,5.060995578765869
273,457,5.056182384490967
273,931,5.052527904510498
273,392,5.005649566650391
273,94,4.984029293060303
273,1182,4.979722023010254
274,644,5.906938076019287
274,208,5.661505222320557
274,46,5.596317768096924
274,1174,5.594722270965576
274,1010,5.594609260559082
274,614,5.5655364990234375
274,528,5.455369472503662
274,222,5.438714504241943
274,472,5.430263042449951
274,406,5.3280510902404785
274,491,5.324121952056885
274,830,5.308866024017334
274,237,5.281747341156006
274,318,5.248064041137695
274,313,5.236974239349365
274,179,5.2226481437683105
274,1011,5.2087202072143555
274,192,5.205984592437744
274,1117,5.191076755523682
274,517,5.16311502456665
275,390,5.93474006652832
275,691,5.5187530517578125
275,252,5.513403415679932
275,159,5.510051250457764
275,1226,5.503303527832031
275,314,5.450893878936768
275,661,5.3934431076049805
275,388,5.370389461517334
275,406,5.254715919494629
275,642,5.2375922203063965
275,517,5.237057685852051
275,749,5.230418682098389
275,1282,5.152040958404541
275,250,5.149116039276123
275,1174,5.1438822746276855
